AWq0zRDb9vWtkBq6JJW4,6,517975,192.168.254.252,5985,24,2019-05-14T05:24:59.000Z,12,21,0,1,15,0,15,47,0,28,12,0,0.0,100.0,3701650,3701650,0
AWq0zRDb9vWtkBq6JJW9,6,517975,192.168.254.252,5985,24,2019-05-14T05:24:59.000Z,12,21,0,1,15,0,15,47,0,28,12,0,0.0,100.0,3701650,3701650,0
AWq0zRDb9vWtkBq6JJW-,6,4157,192.168.254.97,53855,24,2019-05-14T05:24:59.000Z,2,0,0,0,0,0,44,34,0,0,12,0,0.0,100.0,52893,52893,0
AWq0zRDb9vWtkBq6JJXD,6,8013,192.168.254.236,389,24,2019-05-14T05:24:59.005Z,170,140,0,35,237,0,90,627,0,521,81,0,0.0,100.0,6604330,6604330,0
AWq0zRDb9vWtkBq6JJXE,6,52,192.168.21.106,49768,16,2019-05-14T05:24:59.000Z,2,0,0,0,0,0,4,7,0,0,2,0,0.0,100.0,526,526,0
AWq0zRDb9vWtkBq6JJXK,6,708,192.168.21.2,445,24,2019-05-14T05:24:59.005Z,9,7,0,0,13,0,11,21,0,27,11,0,0.0,100.0,42045,42045,0
AWq0zRDb9vWtkBq6JJXM,6,2775,192.168.254.125,55669,30,2019-05-14T05:24:59.000Z,10,17,0,18,42,0,50,146,0,61,26,0,0.0,100.0,5477862,5477862,0
AWq0zRDb9vWtkBq6JJXN,6,3237,192.168.254.125,55670,30,2019-05-14T05:24:59.000Z,10,17,0,18,42,0,50,146,0,61,26,0,0.0,100.0,5477862,5477862,0
AWq0zRDb9vWtkBq6JJXX,17,267,192.168.254.8,161,0,2019-05-14T05:24:59.000Z,111,0,0,0,0,0,0,472,0,369,50,0,0.0,100.0,30354,30354,0
AWq0zRDb9vWtkBq6JJXc,6,4157,192.168.254.97,53855,24,2019-05-14T05:24:59.000Z,2,0,0,0,0,0,44,34,0,0,12,0,0.0,100.0,52893,52893,0
AWq0zRDb9vWtkBq6JJXd,6,249,40.97.220.34,443,24,2019-05-14T05:24:59.000Z,10,0,0,0,7,0,0,35,0,32,11,0,0.0,100.0,63209,63209,0
AWq0zRDb9vWtkBq6JJXe,6,2775,192.168.254.125,55669,30,2019-05-14T05:24:59.000Z,10,17,0,18,42,0,50,146,0,61,26,0,0.0,100.0,5477862,5477862,0
AWq0zRDb9vWtkBq6JJXf,6,708,192.168.21.2,445,24,2019-05-14T05:24:59.005Z,9,7,0,0,13,0,11,21,0,27,11,0,0.0,100.0,42045,42045,0
AWq0zRDb9vWtkBq6JJXh,6,3237,192.168.254.125,55670,30,2019-05-14T05:24:59.000Z,10,17,0,18,42,0,50,146,0,61,26,0,0.0,100.0,5477862,5477862,0
AWq0zRDb9vWtkBq6JJXo,6,517975,192.168.254.252,5985,24,2019-05-14T05:24:59.000Z,12,21,0,1,15,0,15,47,0,28,12,0,0.0,100.0,3701650,3701650,0
AWq0zRDb9vWtkBq6JJXr,6,160,192.168.254.120,50201,16,2019-05-14T05:24:59.005Z,3,0,0,0,0,0,52,76,0,1,14,0,0.0,100.0,42007,42007,0
AWq0zRDb9vWtkBq6JJXs,6,66,192.168.254.249,80,24,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRDb9vWtkBq6JJXy,6,160,192.168.254.120,50201,16,2019-05-14T05:24:59.005Z,3,0,0,0,0,0,52,76,0,1,14,0,0.0,100.0,42007,42007,0
AWq0zRDb9vWtkBq6JJX1,6,41,192.168.254.243,445,16,2019-05-14T05:24:59.000Z,15,5,0,0,8,0,6,44,0,57,16,0,0.0,100.0,163753,163753,0
AWq0zRDb9vWtkBq6JJX5,6,415,52.96.46.66,443,24,2019-05-14T05:24:59.005Z,8,0,0,0,0,0,0,29,0,34,8,0,0.0,100.0,12348,12348,0
AWq0zRDb9vWtkBq6JJX7,6,415,52.96.46.66,443,24,2019-05-14T05:24:59.005Z,8,0,0,0,0,0,0,29,0,34,8,0,0.0,100.0,12348,12348,0
AWq0zRDb9vWtkBq6JJYF,6,517975,192.168.254.252,5985,24,2019-05-14T05:24:59.000Z,12,21,0,1,15,0,15,47,0,28,12,0,0.0,100.0,3701650,3701650,0
AWq0zRDb9vWtkBq6JJYG,6,708,192.168.21.2,445,24,2019-05-14T05:24:59.005Z,9,7,0,0,13,0,11,21,0,27,11,0,0.0,100.0,42045,42045,0
AWq0zRDb9vWtkBq6JJYI,6,494,192.168.254.249,51742,219,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRDb9vWtkBq6JJYM,17,267,192.168.254.8,161,0,2019-05-14T05:24:59.000Z,111,0,0,0,0,0,0,472,0,369,50,0,0.0,100.0,30354,30354,0
AWq0zRDb9vWtkBq6JJYR,6,41,192.168.254.243,445,16,2019-05-14T05:24:59.000Z,15,5,0,0,8,0,6,44,0,57,16,0,0.0,100.0,163753,163753,0
AWq0zRD59vWtkBq6JJYb,6,80,192.168.254.105,54258,17,2019-05-14T05:24:59.005Z,4,2,0,3,0,0,38,51,0,8,10,0,0.0,100.0,201549,201549,0
AWq0zRD59vWtkBq6JJYd,6,66,192.168.254.249,80,24,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRD59vWtkBq6JJYe,6,248,40.97.222.34,443,24,2019-05-14T05:24:59.000Z,17,3,0,0,3,0,0,48,0,82,18,0,0.0,100.0,75803,75803,0
AWq0zRD59vWtkBq6JJY2,6,287,192.168.254.113,51602,27,2019-05-14T05:24:59.000Z,2,19,0,0,16,0,9,25,0,15,7,0,0.0,100.0,9923,9923,0
AWq0zRD59vWtkBq6JJY4,6,66,192.168.254.249,80,24,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRD59vWtkBq6JJY6,6,860,192.168.254.125,55685,24,2019-05-14T05:24:59.005Z,10,17,0,18,42,0,50,146,0,61,26,0,0.0,100.0,5477862,5477862,0
AWq0zRD59vWtkBq6JJZA,6,2624,52.54.192.47,443,24,2019-05-14T05:24:59.005Z,2,0,0,0,0,0,0,11,0,5,2,0,0.0,100.0,11100,11100,0
AWq0zRD59vWtkBq6JJZE,6,469,192.168.254.239,88,30,2019-05-14T05:24:59.005Z,66,16,0,53,90,0,26,223,0,215,46,0,0.0,100.0,512196,512196,0
AWq0zRD59vWtkBq6JJZK,6,40,192.168.254.242,54728,16,2019-05-14T05:24:59.005Z,5,7,0,0,6,0,38,59,0,22,17,0,0.0,100.0,28218,28218,0
AWq0zRD59vWtkBq6JJZb,17,83,192.168.20.29,49775,0,2019-05-14T05:24:59.005Z,2,0,6,0,0,0,11,10,0,0,3,0,54.54545454545454,45.45454545454545,735,735,0
AWq0zRD59vWtkBq6JJZf,6,21419,192.168.254.249,44030,24,2019-05-14T05:24:59.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zRD59vWtkBq6JJZk,6,309,54.165.138.223,443,24,2019-05-14T05:24:59.000Z,5,0,0,0,0,0,0,24,0,23,7,0,0.0,100.0,10078,10078,0
